"css-175oi2r href","css-9pa8cd src","css-1jxf684","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","css-1jxf684 9","css-1jxf684 href","css-1jxf684 10","css-1jxf684 12","css-1jxf684 13","css-1jxf684 15","css-146c3p1 2","css-1jxf684 href 2","css-1jxf684 16","r-4qtqp9 src 3","r-4qtqp9 href"
"https://x.com/yourliebeee","https://pbs.twimg.com/profile_images/1771273120990838787/FU8cocA__normal.jpg","justyourex","@yourliebeee","·","https://x.com/yourliebeee/status/2048059544887292395","Apr 25","telkomsel","jelek","lagi jaringannya dah","1","https://x.com/yourliebeee/status/2048059544887292395/analytics","108","","","mulai","","","","","","","",""
"https://x.com/Nerodixie","https://pbs.twimg.com/profile_images/1814007128929230848/sDMMNlvv_normal.jpg","Nero","@Nerodixie","·","https://x.com/Nerodixie/status/2043926181339377938","Apr 14","Telkomsel","jelek","5G jaringan kaya siput lemot, harga paket mahal kualitas ampas","1","https://x.com/Nerodixie/status/2043926181339377938/analytics","162","@Telkomsel","https://x.com/Telkomsel","kartu ampas sinyal","","","","","","","",""
"https://x.com/irinasyf","https://pbs.twimg.com/profile_images/1812031616056725504/UlB21eHb_normal.jpg","c","@irinasyf","·","https://x.com/irinasyf/status/2044745729177198908","Apr 16","telkomsel","jelek","lu seminggu","2","https://x.com/irinasyf/status/2044745729177198908/analytics","161","","","heh","bgt sumpah koneksi","ga dibenerin segera, aplikasi ga bisa login.","JELEK","","","","",""
"https://x.com/aglioolioo_","https://pbs.twimg.com/profile_images/2046768851065655296/zA3KK4ym_normal.jpg","gigi","@aglioolioo_","·","https://x.com/aglioolioo_/status/2036970143889440774","Mar 26","","jelek","","1","https://x.com/aglioolioo_/status/2036970143889440774/analytics","300","@Telkomsel","https://x.com/Telkomsel","Aplikasi","banget, gabisa login, mau beli kuota gabisa, beli dari mbanking malah ga bisa dipake kuotanya, sampahlah","","","","","","",""
"https://x.com/cilanduy","https://pbs.twimg.com/profile_images/1873014850194210816/ZIF_CMiZ_normal.jpg","n","@cilanduy","·","https://x.com/cilanduy/status/2049141444649390273","Apr 28","TELKOMSEL","JELEK","","1","https://x.com/cilanduy/status/2049141444649390273/analytics","141","","","","","","","","","","",""
"https://x.com/kyocull","https://pbs.twimg.com/profile_images/2021271229286711296/MF4Vt1SI_normal.jpg","Jac","@kyocull","·","https://x.com/kyocull/status/2050863702514299020","May 3","Telkomsel","jelek","bngt","2","https://x.com/kyocull/status/2050863702514299020/analytics","209","","","ni udh mahal, sinyal nya","","","","","","","",""
"https://x.com/arethesunshine","https://pbs.twimg.com/profile_images/1983911894143647744/bnyTT4AS_normal.jpg","cola","@arethesunshine","·","https://x.com/arethesunshine/status/2051802119532085388","May 6","telkomsel","","begini di tengah kota jakarta padahal wkwk sucks ganti ah","1","https://x.com/arethesunshine/status/2051802119532085388/analytics","64","","","Sering banget","","","","","","","",""
"https://x.com/winterqin","https://pbs.twimg.com/profile_images/1842993654618796032/LB-e7OlD_normal.jpg","nat","@winterqin","·","https://x.com/winterqin/status/2043720257374990605","Apr 13","telkomsel","jelek","","1","https://x.com/winterqin/status/2043720257374990605/analytics","212","@Telkomsel","https://x.com/Telkomsel","sumpah telfon inter nya","bgt!! gue nerima telfon dr shenzhen tapi suara orgnya hampir GA KEDENGERAN!!","dah 2x gue kek gini. volte dah nyala pdhl","","","","","",""
"https://x.com/hyvaiii","https://pbs.twimg.com/profile_images/1659244594721333248/XyvgQHJX_normal.jpg","kaktus","@hyvaiii","·","https://x.com/hyvaiii/status/2047588200500335036","Apr 24","telkomsel","jelek","","1","https://x.com/hyvaiii/status/2047588200500335036/analytics","27","@Telkomsel","https://x.com/Telkomsel","kenapa kalo siang hari gini sinyal","banget ya Allah.
menguji kebaran banget elahhh","","","","","","",""
"https://x.com/stefaquera","https://pbs.twimg.com/profile_images/1799687151296335872/Z6fEhEGI_normal.jpg","Stefaquèra","@stefaquera","·","https://x.com/stefaquera/status/2042234905535598798","Apr 9","telkomsel","jelek","udah","1","https://x.com/stefaquera/status/2042234905535598798/analytics","76","","","ini","sinyalnya susah apalah","","","","","","",""
"https://x.com/BebalBoy","https://pbs.twimg.com/profile_images/1962862672287879168/FdLAQk7E_normal.jpg","Tech Bro Wannabe","@BebalBoy","·","https://x.com/BebalBoy/status/2052185741116199020","May 7","and 2 others","","Ane ambil paket JITU 2P (Internet + Phone). Telepon? Jarang dipake.","1","https://x.com/BebalBoy/status/2052185741116199020/analytics","220","","https://x.com/BebalBoy/status/2052185741116199020/people","Soal tagihan, bisa liat sendiri.

Yes, lumayan mahal.

Hampir setengah juta per bulannya tapi speed-nya msh di bawah 100 Mbps.","","","","Replying to","https://x.com/BebalBoy","@BebalBoy","https://abs.twimg.com/emoji/v2/svg/1f605.svg",""
"https://x.com/eeriegupiter","https://pbs.twimg.com/profile_images/2046990894361104384/nYsl1_C5_normal.jpg","gie","@eeriegupiter","·","https://x.com/eeriegupiter/status/2041374841450996140","Apr 7","","jelek","sinyalnya kenapa","4","https://x.com/eeriegupiter/status/2041374841450996140/analytics","864","@telkomsel","https://x.com/telkomsel","ini","bgt dah, refresh sosmed lamaaa bgt anjir","","","","","","",""
"https://x.com/CareIM3","https://pbs.twimg.com/profile_images/2038455698301112320/f7vnFxDb_normal.jpg","IM3 Care","@CareIM3","·","https://x.com/CareIM3/status/2052825652571643918","23m","","","","1","https://x.com/CareIM3/status/2052825652571643918/analytics","8","","","Hai Kak Hikam, maaf banget ya atas pengalamannya. Terkait untuk keluhan jaringan langkah awal silahkan dapat Off On HPnya kemudian dicoba kembali. Apabila masih sama informasikan detailnya melalui DM kami ya Kak. Terima kasih^Lany","","","","Replying to","https://x.com/hikamfajri1","@hikamfajri1","","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052826767275303406","19m","Telkomsel","","-nya kenapa nih?","","https://x.com/Telkomsel/status/2052826767275303406/analytics","15","","","Mohon maaf, Kak.","Boleh yuk informasikan detailnya ke DM, biar kami bantu lebih lanjut.","-Sira","","Replying to","https://x.com/greencarat","@greencarat","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052825097371840689","25m","","","-Sira","","https://x.com/Telkomsel/status/2052825097371840689/analytics","10","","","Mohon maaf ya, Kak Mario. Agar panggilan dari nomor yang tidak dikenal terblokir otomatis, Kakak bisa coba aktifkan fitur Block from Unknown Number / From Stranger / Silence Unknown Callers melalui pengaturan ponselnya, ya. Semoga informasi ini membantu.","","","","Replying to","https://x.com/rckymario","@rckymario","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Joo_kristoper","https://pbs.twimg.com/profile_images/1422088186348523521/YHPmG8lQ_normal.jpg","Jonathan Kristoper","@Joo_kristoper","·","https://x.com/Joo_kristoper/status/2052291244047638976","May 7","","","","1","https://x.com/Joo_kristoper/status/2052291244047638976/analytics","57","","","Ini di Kawasan KIIC loh bukan di pelosok hutan, harga mahal jaringan sulit","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","https://abs.twimg.com/emoji/v2/svg/1f44e-1f3fb.svg",""
"https://x.com/inside444mind","https://pbs.twimg.com/profile_images/2042665537810108419/rzlZOn12_normal.jpg","niye","@inside444mind","·","https://x.com/inside444mind/status/2042317726954504571","Apr 10","telkomsel","jelek","","1","https://x.com/inside444mind/status/2042317726954504571/analytics","134","","","ini jaringan","gara2 habis ujan gede kah","","","","","","",""
"https://x.com/ridvan2619","https://pbs.twimg.com/profile_images/2039105375857688577/8dtE_mPC_normal.jpg","Rıdvan Yalçın","@ridvan2619","·","https://x.com/ridvan2619/status/2052825961545056491","22m","Translated from Turkish","Show original","","1","https://x.com/ridvan2619/status/2052825961545056491/analytics","19","","","If Türknet fiber infrastructure has arrived, I think you should try it. 1000 mbps for 700₺ fixed? Read it again, maybe you missed or misread something. They don't require commitment and they adjust according to the economy.

Me, Türksat 100 mbps 495₺ (1 year) + 595₺ (1 year)","","","","Replying to","https://x.com/adawong_99","@adawong_99","",""
"https://x.com/ludongoapagmn","https://pbs.twimg.com/profile_images/2002876864092925952/zOAVVU-e_normal.jpg","Ipong & samsul HP jelek","@ludongoapagmn","·","https://x.com/ludongoapagmn/status/2052828453414834498","12m","","","","","https://x.com/ludongoapagmn/status/2052828453414834498/analytics","21","","","mau aja dibodohi brand badut, ya terserah sih, uang"" kalian juga. tapi emang ampas semua, mulai dari layar busuk, pelayanan busuk (ga semua), spek busuk, harga busuk, ga dpt apa"" kyk hp second batangan, desain busuk (sama dari bawah - atas) dan masih banyak lagi","","","","Replying to","https://x.com/tanyarlfes","@tanyarlfes","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051786638221869072","May 6","","","-Romeo","","https://x.com/Telkomsel/status/2051786638221869072/analytics","69","","","Mohon maaf atas ketidaknyamanannya, Kak Jiseok. Terkait kendala sinyal yang tidak optimal, silakan menginformasikan nomor melalui DM agar dapat kami bantu lakukan pengecekan lebih lanjut. Terima kasih","","","","Replying to","https://x.com/tetehgaonbogor","@tetehgaonbogor","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052046642845786225","May 6","Telkomsel","","alami","","https://x.com/Telkomsel/status/2052046642845786225/analytics","47","","","Mohon maaf atas ketidaknyamanan yang Kak","Bagaimana kondisi jaringan saat ini, Kak? Apakah sudah kembali normal? Jika masih berkendala, silakan informasikan lokasi dan nomor","Kakak melalui DM agar Baba dapat membantu melakukan pengecekan lebih lanjut ya","@helcetus","Replying to","https://x.com/helcetus","@helcetus","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/taetaby","https://pbs.twimg.com/profile_images/1988469492062842882/XMg0MZDe_normal.jpg","mavie","@taetaby","·","https://x.com/taetaby/status/2046996321073291498","Apr 22","TELKOMSEL","JELEK","","2","https://x.com/taetaby/status/2046996321073291498/analytics","313","","","SINYAL","BGT, PDHL UDH 5G KOCAK LU","","","","","","",""
"https://x.com/IN0HTAF","https://pbs.twimg.com/profile_images/2032727875099701251/HShM6mvl_normal.jpg","losrt","@IN0HTAF","·","https://x.com/IN0HTAF/status/2051986093139194077","May 6","jelek","","banget","1","https://x.com/IN0HTAF/status/2051986093139194077/analytics","43","","","hari ini sinyal lu masih","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/soursalliee","https://pbs.twimg.com/profile_images/1839194022004260865/tXKx319W_normal.jpg","Cel","@soursalliee","·","https://x.com/soursalliee/status/2051972655113457698","May 6","telkomsel","jelek","sinyalnya lg","1","https://x.com/soursalliee/status/2051972655113457698/analytics","137","","","belakangan ini","bgt","","","","","","",""
"https://x.com/urserotoninboo","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Endorphins","@urserotoninboo","·","https://x.com/urserotoninboo/status/2050891790245593294","May 3","Telkomsel","jelek","banget","3","https://x.com/urserotoninboo/status/2050891790245593294/analytics","271","","","sama indihome akhir akhir ini kenapa ya? Ko","","","","","","","",""
"https://x.com/maulanaBLG","https://pbs.twimg.com/profile_images/2038652035319607296/hnSoLS-6_normal.jpg","Riesky Maulana","@maulanaBLG","·","https://x.com/maulanaBLG/status/2044403433390883325","Apr 15","Telkomsel","jelek","nya mood udah","1","https://x.com/maulanaBLG/status/2044403433390883325/analytics","78","","","Kalo udah ujan,",".
 Night aja by","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2050871619300843839","May 3","Telkomsel","","Laporan akan kami bantu lebih lanjut. Boleh yuk kirimkan nomor","","https://x.com/Telkomsel/status/2050871619300843839/analytics","77","","","Mohon maaf ya, Kak.","dan capture kendala pada aplikasi MyTelkomsel-nya ke DM kami. Ditunggu ya, Kak. Terima kasih. -Sira","","","Replying to","https://x.com/jellyxjuly","@jellyxjuly","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052368767930536216","May 7","","",". Mohon maaf ya. Untuk kendala tarif paket dan sinyalnya, boleh konfirmasi dan informasikan nomor HP kakak serta lokasi berkendalanya ke DM ya. Terima kasih","","https://x.com/Telkomsel/status/2052368767930536216/analytics","20","","","Hai Kak","-Remi","","@telvkoo_","Replying to","https://x.com/telvkoo_","@telvkoo_","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/hyachintia","https://pbs.twimg.com/profile_images/2032328177994121221/XCFY0h_T_normal.png","dina","@hyachintia","·","https://x.com/hyachintia/status/2045552807856799904","Apr 19","telkomsel","jelek","banget jaringan luu","1","https://x.com/hyachintia/status/2045552807856799904/analytics","69","","","","","","","","","","",""
"https://x.com/putri_lior4","https://pbs.twimg.com/profile_images/1946343959145713664/m8HNAhd2_normal.jpg","Putri_Liora","@putri_lior4","·","https://x.com/putri_lior4/status/2052009206056907253","May 6","","","suka idle gitu saat kita tidak memakai atau beraktifitas apapun dengan (data internet) hp dalam kurun waktu 4 jam lebih.
Jadi harus ke mode pesawat dulu baru aktif lagi.","1","https://x.com/putri_lior4/status/2052009206056907253/analytics","247","@Telkomsel","https://x.com/Telkomsel","Kenapa data internet","","","","","","","",""
"https://x.com/ludongoapagmn","https://pbs.twimg.com/profile_images/2002876864092925952/zOAVVU-e_normal.jpg","Ipong & samsul HP jelek","@ludongoapagmn","·","https://x.com/ludongoapagmn/status/2052828453414834498","12m","0:08","","","","https://x.com/ludongoapagmn/status/2052828453414834498/analytics","21","","","mau aja dibodohi brand badut, ya terserah sih, uang"" kalian juga. tapi emang ampas semua, mulai dari layar busuk, pelayanan busuk (ga semua), spek busuk, harga busuk, ga dpt apa"" kyk hp second batangan, desain busuk (sama dari bawah - atas) dan masih banyak lagi","","","","Replying to","https://x.com/tanyarlfes","@tanyarlfes","",""
"https://x.com/kleoprata_","https://pbs.twimg.com/profile_images/2045126995944820736/us-GwSrU_normal.jpg","kya","@kleoprata_","·","https://x.com/kleoprata_/status/2052006487531401725","May 6","jelek","telkomsel","","1","https://x.com/kleoprata_/status/2052006487531401725/analytics","87","","","bntr ya gess sinyal aku","soalnya","","","","","","",""
"https://x.com/alfienari","https://pbs.twimg.com/profile_images/1810532913311801344/bs__bMwP_normal.jpg","pine","@alfienari","·","https://x.com/alfienari/status/2051996825482362913","May 6","","jelek","","2","https://x.com/alfienari/status/2051996825482362913/analytics","120","@Telkomsel","https://x.com/Telkomsel","Kentang banget","jaringan","barengan, sumpah kena azab deh bumn satu ini","@IndiHome","","","","",""
"https://x.com/ludongoapagmn","https://pbs.twimg.com/profile_images/2002876864092925952/zOAVVU-e_normal.jpg","Ipong & samsul HP jelek","@ludongoapagmn","·","https://x.com/ludongoapagmn/status/2052828453414834498","12m","0:07","","","","https://x.com/ludongoapagmn/status/2052828453414834498/analytics","21","","","mau aja dibodohi brand badut, ya terserah sih, uang"" kalian juga. tapi emang ampas semua, mulai dari layar busuk, pelayanan busuk (ga semua), spek busuk, harga busuk, ga dpt apa"" kyk hp second batangan, desain busuk (sama dari bawah - atas) dan masih banyak lagi","","","","Replying to","https://x.com/tanyarlfes","@tanyarlfes","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052640734474563956","12h","Telkomsel","",". Mohon maaf atas kendala sinyalnya. Agar bisa segera dicek dan diperbaiki, infokan nomor HP, lokasi detail (min. s.d Kelurahan) & nomor","","https://x.com/Telkomsel/status/2052640734474563956/analytics","40","","","Halo, selamat siang Kak","lain yg kendala sama (jika ada) ke DM ya. Tks","-Nala","@pikachuteknik","Replying to","https://x.com/pikachuteknik","@pikachuteknik","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","[object Object]"
"https://x.com/josjos__","https://pbs.twimg.com/profile_images/1841925570432794626/dvjgZQ_K_normal.jpg","jo","@josjos__","·","https://x.com/josjos__/status/2045882212625891503","Apr 19","Telkomsel","jelek","gini jaringan nya","1","https://x.com/josjos__/status/2045882212625891503/analytics","153","","","kenapa jadi","","","","","","","",""
"https://x.com/baebaelub","https://pbs.twimg.com/profile_images/2049514048342183936/z4xo2Aw9_normal.jpg","Odi","@baebaelub","·","https://x.com/baebaelub/status/2052003087108526144","May 6","jelek","","berhari-hari itu batas waktu penggunaan kuotanya dipanjangin, ini udah gak bisa dipake, batasnya tinggal sedikit tar endingnya hangus, ngerugiin aja.","1","https://x.com/baebaelub/status/2052003087108526144/analytics","114","","","Nggak, gak guna. Minimal kalo sinyal","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/mahaaazh","https://pbs.twimg.com/profile_images/2051718707534290944/tjhM8CrY_normal.jpg","D","@mahaaazh","·","https://x.com/mahaaazh/status/2051305732122022377","May 4","telkomsel","jelek","banget sinyalnya","1","https://x.com/mahaaazh/status/2051305732122022377/analytics","706","","","kenapa","","","","","","","https://abs.twimg.com/emoji/v2/svg/1f635-200d-1f4ab.svg",""
"https://x.com/postraumatized","https://pbs.twimg.com/profile_images/1996613427708731392/ZHAiCh2Y_normal.jpg","","@postraumatized","·","https://x.com/postraumatized/status/2034603118902813171","Mar 19","telkomsel","jelek","bgt sial","1","https://x.com/postraumatized/status/2034603118902813171/analytics","1.7K","","","lg mudik gini malah","","","","","","","",""
"https://x.com/veusmvoyez","https://pbs.twimg.com/profile_images/2029399393233969152/r615gONI_normal.jpg","mprisy","@veusmvoyez","·","https://x.com/veusmvoyez/status/2044796897769275695","Apr 16","jelek","","","1","https://x.com/veusmvoyez/status/2044796897769275695/analytics","363","@telkomsel","https://x.com/Telkomsel","mahal doang tcih sinyal","","","","","","","",""
"https://x.com/Shirohiko__","https://pbs.twimg.com/profile_images/1623688391622795264/mNUtmgsu_normal.jpg","Shirohiko","@Shirohiko__","·","https://x.com/Shirohiko__/status/2051574123894378651","May 5","","","","1","https://x.com/Shirohiko__/status/2051574123894378651/analytics","117","@Telkomsel","https://x.com/Telkomsel","mohon sebelum menaikn harga cek dulu kualitas signal nya. Udah sebulan lebih gini terus. Udah mh kalau hujan jaringan hilang. Terus harga paket mahal semua","","","","","","","",""
"https://x.com/bisnisbaju611","https://pbs.twimg.com/profile_images/1796505719199686656/eZi25Jmk_normal.png","Cloud Konveksi","@bisnisbaju611","·","https://x.com/bisnisbaju611/status/2050620961033208098","May 2","","jelek","dan","1","https://x.com/bisnisbaju611/status/2050620961033208098/analytics","170","@Telkomsel","https://x.com/Telkomsel","Halo",". Ini di daerah Cipulir, Ulujami, Pesanggrahan sinyal kok","banget ya? Whatsapp pending, Zoom gak masuk, streaming lelet,  apalagi game kompetitif ping nya parah sering di angka 200-300an ms. Kayaknya udah 1-2mingguan begini gak berubah2.","@byu_id","","","","",""
"https://x.com/nditzh","https://pbs.twimg.com/profile_images/1963142774087438336/_Cq_3vPV_normal.jpg","kiaa","@nditzh","·","https://x.com/nditzh/status/2049471432699285929","Apr 29","Telkomsel","jelek","","1","https://x.com/nditzh/status/2049471432699285929/analytics","65","","","","","","","","","","",""
"https://x.com/anom4le","https://pbs.twimg.com/profile_images/1890366900800278528/ARMKkVN1_normal.jpg","lele","@anom4le","·","https://x.com/anom4le/status/2051201343944319351","May 4","","jelek","mulu","1","https://x.com/anom4le/status/2051201343944319351/analytics","55","@Telkomsel","https://x.com/Telkomsel","kenapa sih","","","","","","","",""
"https://x.com/IN0HTAF","https://pbs.twimg.com/profile_images/2032727875099701251/HShM6mvl_normal.jpg","losrt","@IN0HTAF","·","https://x.com/IN0HTAF/status/2051541478326083888","May 5","jelek","","terus padahal lagi di jakarta, jgn mahal doang sinyal lu butut","2","https://x.com/IN0HTAF/status/2051541478326083888/analytics","230","@Telkomsel","https://x.com/Telkomsel","sinyal lu kenapa si ngehe","","","","","","","",""
"https://x.com/RutBeats","https://pbs.twimg.com/profile_images/1992637478810066944/qneiLgml_normal.jpg","ؘ","@RutBeats","·","https://x.com/RutBeats/status/2049156844225266058","Apr 28","Telkomsel","jelek","","1","https://x.com/RutBeats/status/2049156844225266058/analytics","132","","","Buset","banget sinyalnya jir malah no connection.","","","","","","",""
"https://x.com/abiyyuan611","https://pbs.twimg.com/profile_images/1990811706117832704/-lLibbod_normal.jpg","Black Cat","@abiyyuan611","·","https://x.com/abiyyuan611/status/2050808690073317792","May 3","","jelek","","2","https://x.com/abiyyuan611/status/2050808690073317792/analytics","223","@Telkomsel","https://x.com/Telkomsel","Min","daerah Cipulir Ulujami sinyal kalian","parah. Pake speed test mostly <10mbps donload dan <3mbps upload","@byu_id","","","","",""
"https://x.com/chopeacho","https://pbs.twimg.com/profile_images/1968862800488656896/0QvpHs_3_normal.png","Lis ٭ ˙✩","@chopeacho","·","https://x.com/chopeacho/status/2039646041306550583","Apr 2","jelek","","abiezzzz","2","https://x.com/chopeacho/status/2039646041306550583/analytics","117","@Telkomsel","https://x.com/Telkomsel","Sinyal lo kalau jam segini sampai malam","","","","","","","",""
"https://x.com/panzzzt","https://pbs.twimg.com/profile_images/1678305664094044160/7jTpX2tK_normal.jpg","firrr","@panzzzt","·","https://x.com/panzzzt/status/2051920403812278370","May 6","telkomsel","jelek","","3","https://x.com/panzzzt/status/2051920403812278370/analytics","202","","","kesel banget indihome dari kemarin malem eror terus sinyal","di dalem kamar","","","","","","",""
"https://x.com/FARESDNTA12","https://pbs.twimg.com/profile_images/1963275311036166144/QEZEyYcv_normal.jpg","FARES","@FARESDNTA12","·","https://x.com/FARESDNTA12/status/2045781819132633115","Apr 19","telkomsel","jelek","hilang trus Wifi indihome juga sama","1","https://x.com/FARESDNTA12/status/2045781819132633115/analytics","211","@telkomsel","https://x.com/Telkomsel","Heh ini sinyal","sinyalnya muncul hilang terus, mana paket lu mahal tp servisnya","bgt dah elah","","","","","",""
"https://x.com/jnnxvi","https://pbs.twimg.com/profile_images/2052768549819854848/8YTH3Nvp_normal.jpg","Meysi","@jnnxvi","·","https://x.com/jnnxvi/status/2040746751754379300","Apr 5","","jelek",",","1","https://x.com/jnnxvi/status/2040746751754379300/analytics","249","@telkomsel","https://x.com/Telkomsel","Gajelas lu","bener jaringannya beberapa hari ini","","","","","","",""
"https://x.com/bucamatz","https://pbs.twimg.com/profile_images/1971495438793715712/RtOg_ppm_normal.jpg","klemarklemer","@bucamatz","·","https://x.com/bucamatz/status/2041159024020955641","Apr 6","Telkomsel","jelek","banget sinyalnya, harus di dekat jendela masa","1","https://x.com/bucamatz/status/2041159024020955641/analytics","172","@Telkomsel","https://x.com/Telkomsel","",", atau keluar rumah baru bisa dipake ini","","","","","","https://abs.twimg.com/emoji/v2/svg/1f927.svg",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052491605400334352","22h","","","alami","","https://x.com/Telkomsel/status/2052491605400334352/analytics","15","","","Mohon maaf atas ketidaknyamanan yang Kak","Terkait kendala sinyal, mohon kesediaan Kakak untuk menginformasikan lokasi saat ini serta nomor HP melalui DM agar dapat kami lakukan pengecekan lebih lanjut. Terima kasih","-Baba","@mrs_jeona","Replying to","https://x.com/mrs_jeona","@mrs_jeona","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/RyanChr","https://pbs.twimg.com/profile_images/1766430838680621056/heXznCZ9_normal.jpg","Ryan Christian #32","@RyanChr","·","https://x.com/RyanChr/status/2052024839364579758","May 6","","jelek","sinyal daerah rancamanyar kenapa","1","https://x.com/RyanChr/status/2052024839364579758/analytics","150","@Telkomsel","https://x.com/Telkomsel","Min","banget, kena 4G tp bar nya cuma 1","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051235336832073845","May 4","Telkomsel","",". Tolong infokan No. HP, lokasi (Kel., Kec., Kab./Kota) & No.","1","https://x.com/Telkomsel/status/2051235336832073845/analytics","36","","","Mengenai kendala internet lambat, Kami minta maaf Kak Jenoc","lain berkendala sama via DM, agar Kami bantu & privasi data terjaga. Thanks","-Fio","","Replying to","https://x.com/jenoc24","@jenoc24","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
"https://x.com/ahmetarslan029","https://pbs.twimg.com/profile_images/1900507060573192193/5z-xTvwY_normal.jpg","A.S.A","@ahmetarslan029","·","https://x.com/ahmetarslan029/status/2052820334298927408","45m","Translated from Turkish","Show original","@VodafoneTR","@Turkcell","https://x.com/ahmetarslan029/status/2052820334298927408/analytics","13","","https://x.com/VodafoneTR","","","There are 3 operators in Turkey, and Telekom, which should be the most mediocre, is way below that level in terms of signal, I think. I'm really curious about the other operators.","@ticaret","","https://x.com/Turkcell","","https://abs.twimg.com/emoji/v2/svg/1f914.svg",""
"https://x.com/patrickugy","https://pbs.twimg.com/profile_images/1987549613256212480/gUhYiCGD_normal.jpg","patrick","@patrickugy","·","https://x.com/patrickugy/status/2050692628229009427","May 3","jelek","","fall","1","https://x.com/patrickugy/status/2050692628229009427/analytics","48","","","Gw make itu tp masih","","","","Replying to","https://x.com/OutMyClosett","@OutMyClosett","",""
"https://x.com/Y8SHINORl","https://pbs.twimg.com/profile_images/1746133686301622272/CQfvoz19_normal.jpg","al (butuh penguasa bumi)","@Y8SHINORl","·","https://x.com/Y8SHINORl/status/2051168464430301313","May 4","telkomsel","jelek","makin hari makin","1","https://x.com/Y8SHINORl/status/2051168464430301313/analytics","213","@Telkomsel","https://x.com/Telkomsel","plis knp","sih jaringannya anjir?

Gw sampe pakai wifi kampus saking jeleknya ni internet (stiap kali pakai paketan pasti sinyalnya hilang trs). Wdym","masa udh byr mahal2 tp  kaya gini sih kualitasny","","","","","https://abs.twimg.com/emoji/v2/svg/2620.svg",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2050732751205396550","May 3","Telkomsel","","terima kasih sudah memilih nomor","1","https://x.com/Telkomsel/status/2050732751205396550/analytics","63","","","Halo Kak","Kami akan terus berusaha memberikan layanan dan penawaran terbaik untuk Kakak. Semoga jaringan kami selalu lancar untuk mendukung aktivitas Kakak sehari-hari. Sehat selalu","-Destri","@mccal__","Replying to","https://x.com/mccal__","@mccal__","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Shirohiko__","https://pbs.twimg.com/profile_images/1623688391622795264/mNUtmgsu_normal.jpg","Shirohiko","@Shirohiko__","·","https://x.com/Shirohiko__/status/2051574627646972414","May 5","","","","1","https://x.com/Shirohiko__/status/2051574627646972414/analytics","189","@Telkomsel","https://x.com/Telkomsel","mantap signal nya edan. Harga mahal jaringat lemot signal ilang ilangan parah","","","","","","","",""
